"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","treatment_effect","y","assignment_vector","lr_estimations","rf_estimations","gbm_estimations"
-0.777542388791923,1.13448837916282,-2.79731922586714,-1.3161669498975,0.46785956642227,-1.97121157318626,0.598246101658814,2.15380524701387,3.71576465195724,4.06657759800847,0.121233049761725,1.15769922911185,1,-2.15660154208564,-3.05966045267696,0.424197969224287
2.06644763008343,-3.19279295830484,1.3426033528512,-3.08514397595347,0.972411586983274,1.83287588241214,-0.263546200901809,1.52792083566274,-1.63198184179691,0.576085354504424,0,2.4297022722517,0,-2.97942375989548,-2.59262085711719,0.0467936825973783
0.0771658033982806,-0.843939738457939,-0.950626236908928,1.44360742095392,-5.7397192136257,2.7058236802532,2.17067970560705,-0.987849026029211,-4.17791111378018,0.856442951519552,0,-0.492479621425914,0,1.78138294658324,-0.508466375500625,0.61424937145183
0.39409847362666,-2.57760168936749,1.50858944499316,-2.46195309503387,2.4213183013031,2.08501870050152,-1.42329834090158,1.48009984247587,0.555767280749689,-1.36654661466904,0,1.17054986806394,0,-3.13275354891127,-1.00044337292289,0.0698094803525356
0.0869703677726956,-2.00235074103169,2.55765244284997,-0.393714272257195,0.649215407439832,0.646017176035224,-0.224968225811944,0.703955365610853,-2.01735621146027,-0.99401287698038,0,1.92652790592702,0,-1.71440568543396,0.534317958360272,0.0924152698182778
-0.85364786614652,-1.35583085262841,-2.65911245831471,-1.50426173903164,-3.76066563899766,3.10165540707594,0.755183120048043,2.51107752432846,-1.39399723648868,0.788951476591165,0,0.524538935108268,0,-0.650178872084785,-0.946199246936814,0.229199627420566
-1.73990859841611,1.80401073600476,-1.08649733017281,0.631388656167641,-1.98707013335853,0.250307566064161,-2.26027707735351,-1.69474514906187,-0.794661741716243,-1.08991441043261,0,1.54293230245479,0,-1.23713902266741,-1.50410693927433,0.216917454828349
-1.36416424719976,1.88267986061008,3.85239806156106,-0.0281831118663289,-1.04049516158767,-5.8362527400356,1.75219074515829,-0.249513415271257,0.541447418940052,-1.06569099171143,0,0.750256980634565,0,-2.40381462702747,-2.58673609984852,0.0909843894137089
-0.111377403466701,0.182488238562594,-2.28791297207799,1.42696590598915,-3.34015073462505,2.75667556243047,-1.28889958931973,-0.998861326844048,-0.97479912209787,-0.43524857609868,0.722766919797899,1.36341735100348,1,-0.241874635439652,0.686825691901106,0.726277525234506
2.20137341569083,-1.99041016834398,-0.346168121905594,2.62457974948264,2.51493638797649,1.47014489809375,-0.629903173067216,-0.772892551344334,-2.37497054018953,-0.392420682330514,0.82235708112261,1.02861432839718,1,-0.225577871991494,1.08431562546042,0.692182269365475
-2.02548773807341,-0.368410021233418,-3.21181583856354,-2.72235496481677,-1.54730054265086,2.17435325003594,1.17150325973828,3.16109088041409,2.89267180483334,3.70388269321077,0.761586458470401,1.26734505932684,1,-0.85699784656125,1.80518077902543,0.740210261415556
-2.12640848930545,1.6312392696584,-0.157918820873149,-1.11676049611865,-3.15599703426174,-1.28213961516175,1.47199703508108,0.300405856334812,0.751522452714929,0.00365833950092616,0,0.404940526779432,0,-0.868860815023217,-1.76011668605973,0.186313719511016
-0.522450728286399,0.14534913633282,-1.1647831452075,0.311359656089624,-1.7884084863539,-0.0969119436285073,0.782493478783541,0.558446560823151,0.927771900621582,1.8257679478135,0,3.97080308618053,0,-0.867851658450865,0.870060365740527,0.187884152240611
0.0354040815474241,2.40842491894963,-4.83759274842043,0.182286638624113,-0.831553193209213,-1.36704188240846,0.609313404702327,0.508265722385504,3.49631964702507,4.0971933268774,0,0.583349805106143,0,-0.780826529882143,0.124027923592542,0.257125142169605
0.663352375015296,-0.730592051884196,2.4672185028141,-2.22668168950001,2.59603756571475,-2.82874929165486,0.549230065397332,2.29323093434873,1.18263190919623,-1.47029929791385,0.39739650578338,1.94570824183768,1,-3.68182289690836,0.0289405385195376,0.180713793533029
0.667814852233131,-0.764054391599073,0.355505092639913,-0.354112384394603,0.929196572446968,0.781359459222291,-2.09103181093844,-1.52256261401352,-1.75992610744473,-1.66728225451565,0,-1.55845380446422,0,-2.2986660432335,0.21162781337315,0.120096403637333
0.373043105870624,1.54539478364203,0.0996909322006994,0.739352974947535,3.23215571332894,-3.33560076282184,-0.997417928065453,-0.697924059348592,2.28074636170137,1.1113569667117,0,1.00449232951632,0,-2.33644722480757,-0.681107552814673,0.0482765101165314
-2.40542855916803,0.408784680700431,-0.58828926866399,0.772031836033942,-1.52574726151036,0.779937705008801,0.958570515527936,0.086605062847646,-0.0300202075890008,1.21439683848594,0.809334440833235,3.2743467110443,1,0.621872720385018,1.06479481467861,0.756242600074654
-0.864290938852585,-0.0385915964423631,-2.69384977967121,1.85053775162024,2.11174615154505,3.56271233897654,-2.01818379542451,0.501600398345503,2.01017417801059,-0.228191642308748,0,-0.902669470104364,0,0.318527396391488,-2.41222394737558,0.257915815785882
-0.751240317622212,-0.7299817473353,-0.457700093700169,1.19971647676124,-0.414413523201692,2.38321064881298,-0.345287609540414,-0.546227653510549,-1.99398573031413,0.11814149698943,0.779244631803211,3.24968294346587,1,0.54338107428759,0.984205534065713,0.623040509914412
2.00911557542723,-0.04025386437076,-0.862399856507175,1.84682435852806,2.07142834777403,-0.522387658909073,0.175595441232271,-0.131973163590223,-0.358263465183639,0.194557829732071,0,2.30212003240326,0,-0.429490167934905,1.20345934252055,0.168892184315756
-2.13730774781519,-1.44364872463637,0.829989926621631,1.91808525542445,0.107861190093566,3.46204710563274,-0.603946405876011,0.130954192845366,-1.52075044389546,-1.32426515521869,0.326035854028227,2.77538869130724,1,0.940300937400554,-1.08130730587782,0.884540633460835
3.22693444317764,-1.35684249671263,1.80944985899514,-1.70240317596114,1.45634872374356,-1.60205920389506,-0.0607439674137439,-1.28444243191903,-0.0262406265438007,0.840366727016424,0,-0.101761663833661,0,-3.55653007035075,-1.69327718949616,0.0756849855165778
-0.697717790930713,0.550562152188986,-0.388875435677272,-1.22255904698228,-1.89582114444955,-0.0924927982924972,0.743195875789674,1.35754246701982,0.748319250859252,-0.902971796963747,0,3.10629335457102,0,-1.39285812508828,0.232574772750167,0.0989481521869644
-1.5090932661182,0.661954762037808,-0.143110612324942,0.636599391338155,-2.28557815145811,1.13739261021962,-2.30886814118079,-1.98221015451771,-1.77647103210781,-0.871880447156511,0,0.0350696506436953,0,-1.24897659527924,-0.313213557845279,0.144159810727292
0.114156951387794,-0.899484135910378,-1.46577280756602,1.66500011548532,-0.773085156812391,1.28049551833919,1.7832797102243,1.39116860332884,-1.32060013645677,0.912651069279099,0.266750766589435,1.12946064694906,1,0.991465362157168,0.531449750784843,0.692307470742464
-1.63337881623389,0.13035669787948,3.29963272189893,-0.312101946893944,0.678148562410644,-1.7775133585335,0.0931000577419636,-1.38800192749336,-0.604982448035279,0.977561448111867,0,1.62353290561282,0,-1.39861364578278,1.37634888139306,0.174321789064421
-0.150997940154629,1.56013185993536,0.899351918872493,1.92131581549443,-2.32659457367634,-4.49957920067289,2.86832714746784,-0.824975288836409,0.507168645218413,1.14738032097317,0,-0.628086659928655,0,-0.669123675179109,-2.48575215624958,0.326258133894433
0.332345969714781,-0.902566107597371,3.83327489254284,-0.740136131831977,0.838422283412112,-0.369548780038855,-2.72812873314345,-1.43510929670512,-1.70103121911725,-3.53389777404456,0,1.15048438793484,0,-3.6256161660416,-2.01438272802021,0.0570902178777902
-1.80093536634139,1.5551094164592,-2.51877066079419,1.29284234071244,0.582824622598339,-0.683045349072735,1.73957833268398,1.45925873168514,2.97333863507823,1.46149163871009,0,-1.09395672638118,0,0.753884787085476,-0.256048648111141,0.476004736799647
0.516582826457691,-0.449724142348506,-2.08958183166489,1.7836089698932,-0.326507539351875,1.94133275136498,1.98216791394092,0.922708406319436,-1.05466601988377,0.0261109546271821,0.271944188498294,0.272597910405572,1,1.74928475024028,-3.45567841109065,0.792343431360155
0.368571186809772,-0.152908158310639,0.579332060065723,0.814123730223134,0.190957919194745,-1.26256137952997,2.66281411499518,2.06989738287103,-0.118147629616949,-0.55630359608445,0,0.190079342681863,0,0.0445373948599562,-2.41533668699423,0.565191308731926
1.06623655595298,-4.11791485309504,0.629534501932541,-1.23134201865122,0.560269267715667,4.75049055421725,1.30711231227064,2.79976559194399,-1.67358063444798,-0.55036187241993,0,0.338119718611202,0,-0.149851933261573,1.74587543799904,0.143432507831189
-0.25094603584501,-0.166283914866034,0.89091372559956,1.56357680588844,0.677509299115162,-0.079876321269802,0.294384423660163,0.639847176625097,-1.18485883000052,-2.17210610091079,0,2.48876552954881,0,-0.238056010381582,-1.34069664710338,0.173786066293505
-1.72916720810445,-0.220843765356275,1.74982001026907,-1.43783371064466,1.16448733416795,1.37306413599979,-0.723192223813739,-0.167251369895585,0.762070174441141,-1.51575130252939,0,1.15485042080266,0,-1.18377657972152,-0.264018847740156,0.119236387336692
-0.126111323268976,-0.854536734542094,0.249028220907073,4.0759957916106,0.203950082246872,1.92374563273462,-1.36345589959767,-3.65355102331961,-2.38718146087875,1.71895045640418,0.763536811702831,0.237298424458704,1,0.969102207399091,-1.64883418425823,0.823231779116833
-0.661316593711144,-1.77933671899088,0.362422165067949,2.24000393815972,-0.514685441213149,2.44012871806888,1.0191459613784,0.820007889347995,-3.92995145730799,-1.74222952590786,0.232154437600499,1.7220656452471,1,1.42419909194318,-3.20471230850074,0.773262833537962
-0.235084764437981,-0.098933947611941,2.28731517335804,-0.492029365245759,0.689418721111533,-2.49585249808011,0.552829083302239,0.535140339989196,0.217518314437513,-0.149739606343169,0,0.24189314665362,0,-2.32343581867482,-0.591988400891952,0.0746329019038438
-1.4274350781906,2.53691596529413,-2.00241335397503,2.46749915749335,-3.61020218000046,-1.69935526779363,2.15994695678889,-1.42510815002769,-0.298505294818906,2.86350622029752,0.847468003246149,2.92492992462633,1,1.52857315126876,1.79152272442768,0.94552564877555
-2.26647760354845,1.36291097057028,-0.563980973288863,2.07550603674189,-2.26030028624683,1.18078608101316,-1.57674103703439,-2.07072528189047,-0.530240786435111,-0.29648835811705,0.792161241301358,3.02220802691881,1,0.127754771516891,-2.1665264953431,0.601995479744827
-1.31956435017499,1.92575391636145,-0.593157047188395,0.172761313738696,-1.59904243975286,-1.55564231453181,-0.340059364106666,-1.39622009826157,3.77246425948997,3.59216698719682,0.0149316260358558,0.989574998433857,1,-1.64719569103807,-0.236063685412931,0.452234024529993
-0.547898611250228,-2.23906851027854,-2.97583247947306,1.10823941483574,-5.24247898602324,7.04258431508005,0.343254799351401,0.618928669187317,-4.07315322727173,0.717586385882712,0.952831766212644,-0.186213051424909,1,2.21132572026148,-2.92382851264881,0.866410696087493
0.917253906003863,-0.163747275429706,-0.953247995801534,-2.25371462048469,-1.38120024482789,0.0313957154483083,0.157763251850928,0.4804166489724,1.80854534217998,1.893577384687,0,0.339686758678124,0,-2.62622892248471,-2.83498991552419,0.0591396693363755
1.5327867851925,-0.0207806569004849,2.10612086874515,1.07403765025745,2.37900897873697,-1.19861379670812,0.655139142330453,-2.4635423689956,-1.21955867168897,-0.675595839997689,0,1.23074880812011,0,-0.348421153829779,-3.30513540261746,0.175168004517793
