"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","treatment_effect","y","assignment_vector","lr_estimations","rf_estimations","gbm_estimations"
0.0147566353502345,-0.314529614057555,0.855954743353024,-0.311157288790579,0.113388582920432,0.247100674457309,-0.182944964844998,0.543300157285262,0.599667331905544,-0.212792165246036,-0.691070208320751,0.180879282283862,0.00990262035248413,0.331638886727906,0.932568158089541,-0.947257665162691,1.09867827381639,-0.128661710655071,0.426613192655511,0.351951935054959,-0.20608970801709,-0.392574303282478,0.316476595862151,-0.0743196827005908,-1.28511247003306,-0.26686403873732,0.1187097306732,-0.309626333999204,0.70603571566595,0.0535563756364244,0,1.3447514566023,0,-1.19967697930857,-0.221277693817591,0.215830809802889
-0.132500448532181,1.55285214406702,0.801884976944811,0.688169816549181,0.893447808284799,-0.379357187412871,-0.235364013427184,-0.00699411581352104,-1.80854361909073,-0.36584943721456,1.711396547786,1.24212053541434,2.4505929074878,0.494497885644349,1.19375256438782,-0.666358818174403,0.744560736198167,-1.84113638183581,0.502904828395527,0.870837982659886,-0.939368882546407,-1.32403155893219,-0.494690752599793,-0.633783958498344,1.11946132499496,1.03173654351087,1.936599919413,-0.298308736642207,0.694020347760319,0.224407231851097,-0.00130644744419189,0.158943492371092,1,-0.230257360626529,0.550736724565744,0.44080579883701
-0.123058929906371,-0.923225637344373,0.231401041375906,1.9713298568526,1.45163106163291,-0.293586664626483,2.12314601553098,2.01512469593884,0.0108831099944893,-0.644526701671999,-2.17095559900337,-0.121658044400829,1.44082849017487,-1.03251046852252,0.746397220447144,-2.14703228047931,-0.251638377062497,-1.46364546925754,1.20740961147137,-0.536335830723653,0.187451968785748,-2.59676905676139,-1.44351173205301,-0.317337012343942,1.97676833025726,-0.149426128587564,1.43375522655913,-1.00140727811658,-0.627680888563782,-0.300836033431876,0.350686557863937,2.31101537705455,1,-0.788035483606256,-1.36946930663933,0.562668442963282
-0.177472389805956,3.77643389739005,0.943778915253392,1.04994258259106,2.29477681814861,-1.9837585415846,-0.661518874514616,0.457662730220824,-1.2586877636029,1.00826871412887,0.00271683475007941,1.45660789640289,0.184844268201654,-0.752542932050477,1.81901453826735,1.18636704065882,-0.163163030511741,1.09221309730234,0.228089841747279,0.672355177691007,-1.70030230152079,-0.795227528609793,-0.649428397316767,-0.154901332015385,0.710129189945707,-0.585333494895217,-0.377340587697575,0.96184845016858,0.438849090703431,0.662337483969488,0,0.377380740548959,1,1.01601105811092,-0.5824950684451,0.63086616262128
-1.83647987150537,0.0896454208983824,0.442480065454672,2.0393261241605,0.581924748155878,-1.55796986942051,-0.352209734341629,-0.469300555755038,-0.0865982847270988,0.534206721681121,0.261381336505734,0.369375347110307,1.03379962262851,0.752928156440998,1.11123084775173,0.906891411174954,0.587152770219388,0.474208003124566,2.0578356387248,-0.531875477814044,0.0895899725881004,2.3918046416446,-0.422726852367131,-2.08306087427697,-0.702573263468303,0.734300218251621,-0.692164957332387,1.76915325945882,-0.988321776535148,-1.62942836063362,0,0.892138246546437,0,-0.186418085136772,-0.841850094825469,0.479930802658779
-0.0572012087364129,-1.02794115189095,-0.194230408316248,-0.232299712881179,0.120124180913944,1.40796219793849,0.223581660684366,-1.49176791363244,-0.194819272066823,0.542427669866504,1.18552193716709,0.122098497284508,1.93518086115716,0.249022162523471,-1.58247020773377,-2.55998955387336,-0.202617904674656,-1.74673295202843,-0.387996894718907,0.509775612385018,-0.877265585552828,-2.1230167081241,-2.10811736866013,0.282924172904028,0.537259691291843,-0.17192664948622,1.96123085045736,-0.752729113770433,0.049784597437525,-0.881374256235018,0,-0.717397235251076,0,-2.06562941882536,-1.23047664464604,0.160798714373771
-0.0823544787314974,-0.240998310743552,-0.411839038444111,0.13967399599046,0.797405803191308,1.10931563705244,-2.11775512344728,0.301579579467598,0.554823710874418,-0.26717057391111,-0.886644596323137,0.905740837988691,-0.237143591102481,-0.0890482026106078,2.23775661513406,0.401280313897274,-0.698206072314788,0.878706907805591,0.0340914432923885,1.43666853252128,-0.303657200697682,0.568275220325413,0.470898570622546,0.883212138768198,-0.307953863116632,-0.209785924408102,0.742043970452923,0.478226104861224,0.677852048530491,1.01991081823288,0,-0.165275169504766,0,-0.845716032451763,-3.45979924865049,0.320988388479773
-0.0438270493181063,0.607038565619376,-1.77380730227418,0.179209646898997,-0.281161236406824,1.37789426442868,-0.941380779669508,-1.06673375394351,-0.363026549363919,0.767791377802576,1.33997463348975,1.93376331158042,1.4366782829447,-1.02981541079913,0.265431923733942,-0.544872650327564,0.712512959404311,-0.704373651783301,-0.616402976263294,0.911784450989088,-0.00522542724783076,-0.136534433935353,0.163269834671289,-0.410614220305684,-0.387875425245446,0.366651611843528,0.78758123885031,0.848356676756247,-0.207890533959817,-0.40429818921109,0,-0.169387298498256,0,0.452441960591269,-0.0182065833923527,0.459404628542615
-0.31443252858712,-1.39794484801407,0.149098995867204,-0.795275242801223,-0.381078143058234,-1.49865590798409,1.30565084957782,-1.10363132675153,-0.450344246105867,0.00856932587324972,-0.296884208689925,-1.4900411435544,1.08707820116547,-0.109306746009542,0.5256649467246,0.519253888343452,-0.68932538641416,-2.03121097010551,1.04891760256224,0.696507785956088,-0.431435363441751,-0.226534678539924,-0.246668227892441,-0.882350511026307,0.845782379093322,0.738784674394968,-0.207108955939142,0.00641793156002485,0.385122428018654,0.129590097449354,0,-0.703315295996769,0,-1.76295162102736,-1.17565109392302,0.149541643618664
-0.870958105027723,-1.29594455960727,1.22602608636141,0.586654858581885,0.205633366620679,-0.866041515824399,0.714524231991258,1.11178536651133,1.88155665436321,0.0294223327494375,0.376918295384065,0.00865700930658154,0.864016456876922,-0.74668471072771,1.04200351733424,-1.26014099473699,-0.545373703807016,-2.09094314647737,-0.560665593938164,-0.120565584028547,-1.82673907861619,-2.52014097553015,-1.88372735324713,0.906720297330843,1.83361854236398,-1.240588059282,0.208414532522994,-1.43836408693897,-0.981429990008572,1.52086872337902,0,-0.706177366696463,0,-1.09231533837704,-1.58415109192921,0.271240646573742
